,timestamp_start,timestamp_stop,start_y,start_x,stop_y,stop_x
240,2016-11-07 07:25:29,2016-11-07 07:41:32,5334695.97513773,692408.929547892,5335161.92273909,690369.007885928
241,2016-11-07 07:25:35,2016-11-07 07:38:41,5336358.04824177,690886.296791115,5333917.5978005,690088.86999704
242,2016-11-07 07:25:56,2016-11-07 08:17:41,5336934.53254424,690606.542650981,5359521.6524663,706262.268501347
243,2016-11-07 07:27:05,2016-11-07 07:51:17,5333773.8742175,692613.767255952,5334598.21821904,689371.255652424
244,2016-11-07 07:27:11,2016-11-07 07:58:47,5331765.99813974,692033.128980843,5339049.21404295,690891.95220262
245,2016-11-07 07:27:20,2016-11-07 07:42:53,5331913.41780341,689391.762075265,5334316.63467753,691167.951770384
246,2016-11-07 07:27:32,2016-11-07 08:17:29,5328495.6262667,699796.246733192,5336680.32013788,692477.427174479
247,2016-11-07 07:27:41,2016-11-07 07:52:11,5329959.94176268,686923.64581926,5324384.10959489,687020.835282732
248,2016-11-07 07:28:11,2016-11-07 07:40:14,5332260.25903256,689831.075078686,5334978.0266267,690311.799680261
249,2016-11-07 07:28:29,2016-11-07 07:39:11,5333024.17684946,687516.366817583,5335392.62152261,679558.812703159
250,2016-11-07 07:29:05,2016-11-07 07:50:17,5336074.24351419,689431.444570778,5334720.25150508,690211.136411247
251,2016-11-07 07:29:11,2016-11-07 07:39:41,5336638.18022565,691492.343683989,5335163.81220012,690371.369015871
252,2016-11-07 07:29:56,2016-11-07 07:55:38,5334731.81876535,689659.702896018,5338644.13700099,696726.766871728
253,2016-11-07 07:30:32,2016-11-07 07:56:02,5334766.12164809,692071.414849939,5337585.80654002,692424.521511073
254,2016-11-07 07:30:38,2016-11-07 08:01:14,5331733.68387868,691825.46525483,5335233.66247458,692565.829477102
255,2016-11-07 07:30:53,2016-11-07 07:49:08,5335582.40089671,686478.187370989,5335961.64267974,689721.924382591
256,2016-11-07 07:31:26,2016-11-07 08:04:05,5333470.61409505,693420.992994597,5359324.28619283,706712.044599474
257,2016-11-07 07:31:41,2016-11-07 08:14:47,5336587.20853217,684351.139006727,5359518.19713659,706690.04303144
258,2016-11-07 07:31:59,2016-11-07 07:48:17,5333741.70390283,694473.271368822,5333401.1402847,697562.7734873
259,2016-11-07 07:32:02,2016-11-07 07:48:23,5335212.49348874,694695.084142304,5337265.72560389,694869.624065475
260,2016-11-07 07:32:08,2016-11-07 07:36:26,5340302.9957063,693707.015980225,5339883.22347732,692861.848508184
261,2016-11-07 07:32:17,2016-11-07 07:55:53,5335161.05632679,690342.978447786,5335125.21219997,680669.211730019
262,2016-11-07 07:32:41,2016-11-07 07:46:44,5335174.21200862,690357.387701892,5336394.82107394,691660.602087507
263,2016-11-07 07:32:53,2016-11-07 07:41:05,5337194.78867458,692321.069150174,5338816.5905978,692861.985814659
264,2016-11-07 07:33:38,2016-11-07 07:52:05,5336425.32885655,689506.752995658,5334795.65257704,692007.089700671
265,2016-11-07 07:33:38,2016-11-07 07:40:47,5333733.56274317,693297.838005188,5332670.86524457,693065.603158789
266,2016-11-07 07:33:58,2016-11-07 07:45:01,5335752.99777464,692903.286850977,5335156.12337917,690357.989803584
267,2016-11-07 07:34:02,2016-11-07 07:49:23,5334203.70500288,694745.640135036,5335128.53032043,693635.540581915
268,2016-11-07 07:34:05,2016-11-07 07:47:47,5329695.79849332,690775.786879397,5328343.79575426,688305.808468403
269,2016-11-07 07:35:05,2016-11-07 08:01:23,5334740.6146867,689597.291748769,5338940.30752918,692744.858449789
270,2016-11-07 07:35:56,2016-11-07 07:41:20,5334734.32856525,693224.326752284,5334666.33448777,693997.571702224
271,2016-11-07 07:36:08,2016-11-07 07:57:32,5334646.52184212,690144.952153923,5330757.79089524,689135.706039733
272,2016-11-07 07:36:23,2016-11-07 08:23:38,5335590.03852244,688698.080697728,5359522.81702263,706667.692507538
273,2016-11-07 07:36:26,2016-11-07 07:43:38,5333334.60918817,691124.991756003,5334970.05506883,690344.335847439
274,2016-11-07 07:36:32,2016-11-07 07:43:02,5335332.45918533,693480.91829192,5335355.4276256,691175.50203529
275,2016-11-07 07:36:47,2016-11-07 07:58:02,5334862.51462482,693774.852690131,5341839.61882947,693467.678930928
276,2016-11-07 07:37:06,2016-11-07 08:24:14,5335545.76265667,687434.483486632,5329716.43892101,695894.7426472
277,2016-11-07 07:37:30,2016-11-07 07:44:08,5333882.23569673,693784.87615373,5334804.73393753,693324.980697539
278,2016-11-07 07:37:32,2016-11-07 07:58:20,5334143.51718168,691325.116244949,5334820.70945785,688871.035233668
279,2016-11-07 07:37:44,2016-11-07 07:53:20,5337214.0381597,696058.834597847,5343109.27849168,697620.311418025
280,2016-11-07 07:37:56,2016-11-07 07:52:23,5337281.72646765,692106.113251033,5334969.88885558,690339.341665774
281,2016-11-07 07:38:08,2016-11-07 08:18:50,5337065.53400016,691734.893623783,5359524.74896222,706720.738894802
282,2016-11-07 07:38:17,2016-11-07 08:12:23,5337460.67287158,687599.159359852,5336136.94061866,691800.731876482
283,2016-11-07 07:38:26,2016-11-07 07:56:40,5340378.79884657,693699.448957144,5341425.31124688,693933.033483326
284,2016-11-07 07:38:50,2016-11-07 07:48:26,5340002.69135687,690839.043263533,5343900.10396777,690172.041445139
285,2016-11-07 07:38:56,2016-11-07 07:48:41,5336000.28617469,689767.751700161,5335425.82296413,690054.962024583
286,2016-11-07 07:38:59,2016-11-07 07:49:17,5337208.07471166,690283.469031668,5335157.68541346,690350.514229923
287,2016-11-07 07:39:02,2016-11-07 07:52:49,5336939.53768231,693931.516091626,5334908.4819108,692239.207153451
288,2016-11-07 07:39:32,2016-11-07 08:06:23,5333353.71787876,689931.353918003,5332411.74091116,680692.785016103
289,2016-11-07 07:40:20,2016-11-07 07:57:50,5334292.32391976,696674.277566852,5332450.29021357,692968.756783137
290,2016-11-07 07:40:26,2016-11-07 08:10:02,5337022.51556182,691450.994497592,5359510.28658601,706671.770406441
291,2016-11-07 07:40:29,2016-11-07 07:51:56,5335562.83305121,688422.212466822,5334969.73768305,691501.110560724
292,2016-11-07 07:40:29,2016-11-07 08:15:34,5330080.03805883,694047.378093184,5332460.75779813,685368.229876511
293,2016-11-07 07:41:08,2016-11-07 07:53:59,5335166.68943116,690349.00251621,5336507.27102067,689301.832447815
294,2016-11-07 07:41:20,2016-11-07 07:44:05,5338520.35251086,693526.878987672,5337793.90810558,692876.522000562
295,2016-11-07 07:41:22,2016-11-07 07:59:37,5338917.37915932,692763.044100953,5340984.94236242,690942.578472928
296,2016-11-07 07:41:23,2016-11-07 07:56:29,5337394.60339015,696781.001217764,5340312.12430557,693762.563307693
297,2016-11-07 07:41:38,2016-11-07 07:51:05,5335210.88500567,696606.634054598,5334894.13408205,701194.34339749
298,2016-11-07 07:41:59,2016-11-07 07:54:38,5337128.72060567,692133.520105576,5335385.93746524,690651.968681691
299,2016-11-07 07:42:23,2016-11-07 08:05:20,5335122.69517843,693516.650777186,5340513.65796081,691280.743762797
300,2016-11-07 07:42:26,2016-11-07 08:03:16,5334457.12285068,692145.128513998,5335495.49196624,691329.586253301
301,2016-11-07 07:42:47,2016-11-07 08:06:26,5333809.32888924,693020.983135054,5330152.02164386,689216.515738862
302,2016-11-07 07:43:29,2016-11-07 07:56:14,5332639.44020891,686242.686317558,5334613.90727186,679323.913164093
303,2016-11-07 07:43:29,2016-11-07 07:48:02,5337662.62879483,682795.751219694,5338563.0027227,682072.357317591
304,2016-11-07 07:43:50,2016-11-07 07:56:02,5336458.11044506,690438.699523676,5339716.65474068,689781.970536304
305,2016-11-07 07:44:23,2016-11-07 08:01:38,5338464.43419801,691653.285491982,5339609.61640192,685504.87404589
306,2016-11-07 07:44:38,2016-11-07 08:08:53,5334648.47292884,691560.201800319,5329930.62021031,696886.216671879
307,2016-11-07 07:44:41,2016-11-07 07:58:59,5331669.35638342,692067.296600876,5334213.41015701,692947.797648531
308,2016-11-07 07:46:20,2016-11-07 08:32:17,5329392.69309097,695747.927023656,5335238.86324131,685965.691574837
309,2016-11-07 07:46:23,2016-11-07 08:38:20,5335161.01603154,690341.767779339,5336542.99416626,694652.358516244
310,2016-11-07 07:46:26,2016-11-07 08:08:14,5334735.63519392,690265.320839977,5336817.82511773,695223.733345706
311,2016-11-07 07:46:29,2016-11-07 07:56:23,5340088.7631947,692378.674016313,5340956.35863846,692571.477565489
312,2016-11-07 07:47:32,2016-11-07 08:05:20,5333919.37767283,692632.508974211,5334966.27112826,690339.462067113
313,2016-11-07 07:47:59,2016-11-07 07:56:02,5334748.08252483,690203.998865977,5335875.10476373,689678.897196101
314,2016-11-07 07:47:59,2016-11-07 07:58:35,5336764.75989757,690891.345486964,5336253.8269155,688811.284452281
315,2016-11-07 07:49:02,2016-11-07 08:13:14,5335924.19100424,688425.149382637,5335889.43851946,690219.361725825
316,2016-11-07 07:49:56,2016-11-07 08:09:50,5335034.35071675,697002.415444233,5334683.6208451,701104.91338313
317,2016-11-07 07:50:05,2016-11-07 07:59:08,5343905.03685127,690157.052474724,5343009.05053798,690359.249482527
318,2016-11-07 07:50:08,2016-11-07 08:16:49,5338356.48330235,692589.6643219,5359113.42052259,706317.850357066
319,2016-11-07 07:50:26,2016-11-07 08:29:29,5335852.14526178,691624.260452574,5339356.44921056,695821.660293452
320,2016-11-07 07:50:32,2016-11-07 08:19:53,5335498.95816378,693022.300225739,5359298.20601182,706293.930388372
321,2016-11-07 07:50:44,2016-11-07 08:30:08,5337352.07557332,690908.986000324,5359526.88044214,706704.665878856
322,2016-11-07 07:50:53,2016-11-07 08:29:14,5338273.23992998,692967.097118419,5324787.98299598,688709.762336986
323,2016-11-07 07:51:05,2016-11-07 08:10:50,5334778.61582321,694371.051362183,5335147.73666955,690350.84537229
324,2016-11-07 07:51:11,2016-11-07 08:10:05,5332009.68389398,691766.647918726,5334585.10089415,691046.098357568
325,2016-11-07 07:51:17,2016-11-07 08:03:35,5338080.38187433,694675.568678774,5335221.15827502,692382.626109699
326,2016-11-07 07:52:53,2016-11-07 08:12:02,5335654.67508035,695208.764952198,5339032.08524125,688302.869463737
327,2016-11-07 07:53:02,2016-11-07 08:09:47,5338186.38967299,679555.546701736,5332323.64372394,680798.622505479
328,2016-11-07 07:53:08,2016-11-07 08:13:47,5329963.19372532,686912.319051787,5331590.22797741,684006.868466432
329,2016-11-07 07:53:11,2016-11-07 08:47:26,5339146.64295348,676993.13952862,5359492.69722457,706686.142895071
330,2016-11-07 07:53:50,2016-11-07 08:43:08,5338504.096277,702310.361582198,5335149.87295014,690360.621888302
331,2016-11-07 07:53:53,2016-11-07 08:22:56,5332194.39700942,692198.689270338,5339096.58616854,701882.493356853
332,2016-11-07 07:54:14,2016-11-07 08:12:05,5336722.54619961,691740.189534369,5335578.12175568,688666.207334102
333,2016-11-07 07:54:32,2016-11-07 08:16:41,5340266.92574663,695782.115452457,5336820.35227891,695244.70137167
334,2016-11-07 07:54:41,2016-11-07 08:04:53,5335082.8169504,696963.623488897,5335055.99411531,700103.691276166
335,2016-11-07 07:54:50,2016-11-07 08:17:02,5339424.59806288,693463.99740992,5334397.89137801,686886.656787718
336,2016-11-07 07:55:07,2016-11-07 08:24:05,5334005.5688019,691234.263132969,5336062.95965146,699871.201145981
337,2016-11-07 07:55:11,2016-11-07 08:06:59,5332812.69976016,694260.206444566,5332177.80798166,692970.515215784
338,2016-11-07 07:55:23,2016-11-07 08:03:11,5334945.70944284,697031.530895044,5334688.82918129,701098.517068558
339,2016-11-07 07:55:35,2016-11-07 08:14:47,5336885.17084742,682321.786236485,5337660.81943275,686300.005587043
340,2016-11-07 07:55:50,2016-11-07 08:02:49,5336650.61902367,691431.18950051,5335048.64598517,690773.661193986
341,2016-11-07 07:56:11,2016-11-07 08:12:05,5335921.70464657,693019.239945745,5335166.72972823,690350.213190935
342,2016-11-07 07:56:17,2016-11-07 08:00:02,5335246.85487034,692473.573381453,5334951.48900565,692063.977767679
343,2016-11-07 07:56:20,2016-11-07 08:11:02,5336661.13907411,694691.656693009,5336215.80162962,699839.800322958
344,2016-11-07 07:57:05,2016-11-07 08:28:05,5338388.28940027,688521.230696772,5326880.21830989,694743.7074202
345,2016-11-07 07:57:44,2016-11-07 08:20:01,5335041.23173593,687786.589296638,5336677.55757405,692287.732518151
346,2016-11-07 07:58:32,2016-11-07 08:16:08,5340269.98092165,682112.234343006,5344090.95563224,683534.107677885
347,2016-11-07 07:58:37,2016-11-07 08:49:17,5330751.7010038,689170.627006437,5340528.74367135,691001.127098599
348,2016-11-07 07:58:56,2016-11-07 08:21:44,5340104.2225724,692836.975967933,5335347.08950233,688853.652045765
349,2016-11-07 07:58:59,2016-11-07 08:05:11,5335207.22569346,696605.547723943,5334971.97947156,699772.656726951
350,2016-11-07 07:59:08,2016-11-07 08:23:20,5333944.99797295,693231.139026917,5335217.9486638,689711.756736537
351,2016-11-07 07:59:47,2016-11-07 08:21:47,5334053.92560946,688846.805827581,5335227.91993466,691748.202489264
352,2016-11-07 07:59:47,2016-11-07 08:44:26,5340432.25897176,692549.498835894,5335238.5892113,689733.493709529
353,2016-11-07 07:59:56,2016-11-07 08:21:58,5336681.9760356,691529.348457037,5334925.82810747,689366.620650872
354,2016-11-07 07:59:59,2016-11-07 08:14:56,5335894.23450451,689190.496965505,5337012.49625426,690147.312493811
